STN code,Monitoring Location,Type Water Body,State Name,Date,latitude,longitude,Temperature (C),Dissolved Oxygen (mg/L),pH,Conductivity (µmho/cm),BOD (mg/L),NitrateN (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml)
3814,"SILSAKO BEEL, CHACHAL, GUWAHATI",LAKE,ASSAM,2024-01-26,26.185816,91.741047,20.28,2.21,6.2,353.73,13.56,1.26,2003.89,2822.51
3814,"SILSAKO BEEL, CHACHAL, GUWAHATI",LAKE,ASSAM,2024-02-25,26.185816,91.741047,20.02,2.12,6.54,350.02,13.76,1.25,1963.7,2639.33
3814,"SILSAKO BEEL, CHACHAL, GUWAHATI",LAKE,ASSAM,2024-03-26,26.185816,91.741047,20.87,2.22,6.32,339.55,12.32,1.21,1963.17,2735.72
3814,"SILSAKO BEEL, CHACHAL, GUWAHATI",LAKE,ASSAM,2024-04-25,26.185816,91.741047,19.97,2.05,6.56,337.0,13.13,1.14,1928.8,2849.61
3814,"SILSAKO BEEL, CHACHAL, GUWAHATI",LAKE,ASSAM,2024-05-25,26.185816,91.741047,20.03,2.14,6.49,342.5,12.62,1.14,1910.2,2830.61
3814,"SILSAKO BEEL, CHACHAL, GUWAHATI",LAKE,ASSAM,2024-06-24,26.185816,91.741047,21.36,1.97,5.81,346.29,12.2,1.18,1735.44,2690.34
3814,"SILSAKO BEEL, CHACHAL, GUWAHATI",LAKE,ASSAM,2024-07-24,26.185816,91.741047,20.91,2.07,6.16,328.44,13.05,1.15,1764.85,2651.22
3814,"SILSAKO BEEL, CHACHAL, GUWAHATI",LAKE,ASSAM,2024-08-23,26.185816,91.741047,20.39,2.16,6.12,349.47,13.03,1.1,1736.19,2644.39
3814,"SILSAKO BEEL, CHACHAL, GUWAHATI",LAKE,ASSAM,2024-09-22,26.185816,91.741047,20.42,1.92,6.25,334.72,12.91,1.08,1767.85,2634.87
3814,"SILSAKO BEEL, CHACHAL, GUWAHATI",LAKE,ASSAM,2024-10-22,26.185816,91.741047,19.4,2.06,5.58,318.4,11.94,1.11,1838.03,2454.24
3814,"SILSAKO BEEL, CHACHAL, GUWAHATI",LAKE,ASSAM,2024-11-21,26.185816,91.741047,19.51,1.91,6.06,315.63,12.59,1.1,1774.32,2410.47
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-01-01,24.689305,92.432391,21.95,5.63,6.79,123.28,2.38,0.91,439.1,1031.26
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-01-31,24.689305,92.432391,23.04,5.92,6.78,120.24,2.32,0.92,455.41,1048.48
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-03-02,24.689305,92.432391,21.79,5.74,7.21,118.32,2.45,0.97,476.51,1033.0
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-04-01,24.689305,92.432391,21.48,5.52,6.88,129.28,2.34,0.92,449.66,1056.54
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-05-01,24.689305,92.432391,22.09,5.9,6.74,122.7,2.29,0.95,468.14,1037.47
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-05-31,24.689305,92.432391,22.64,5.51,7.09,121.83,2.35,0.98,481.15,1075.84
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-06-30,24.689305,92.432391,20.96,5.64,6.93,124.57,2.44,1.0,467.98,1062.17
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-07-30,24.689305,92.432391,22.34,5.73,7.2,125.34,2.46,0.94,443.07,1065.81
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-08-29,24.689305,92.432391,22.68,5.62,6.71,122.16,2.31,0.99,467.55,1052.87
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-09-28,24.689305,92.432391,22.05,5.61,6.97,124.71,2.4,0.96,459.36,1055.47
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-10-28,24.689305,92.432391,21.5,5.7,6.96,119.44,2.33,0.99,439.03,1015.95
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-11-27,24.689305,92.432391,22.38,5.49,7.07,121.44,2.5,0.99,472.76,1087.63
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2023-12-27,24.689305,92.432391,23.09,5.73,7.19,119.32,2.41,0.99,453.04,1064.54
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2024-01-26,24.689305,92.432391,21.4,5.59,6.96,121.23,2.39,0.97,452.68,1027.03
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2024-02-25,24.689305,92.432391,21.49,5.95,7.14,118.21,2.3,0.93,469.45,1101.34
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2024-03-26,24.689305,92.432391,21.36,5.63,7.23,124.04,2.3,0.92,472.84,1006.8
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2024-04-25,24.689305,92.432391,21.68,5.7,6.82,128.84,2.52,0.99,476.27,1003.29
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2024-05-25,24.689305,92.432391,22.12,5.53,6.81,121.56,2.44,0.98,481.25,1015.47
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2024-06-24,24.689305,92.432391,21.09,5.73,6.83,127.4,2.37,0.98,462.22,1107.73
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2024-07-24,24.689305,92.432391,22.46,5.5,6.8,118.37,2.4,0.92,450.66,1056.11
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2024-08-23,24.689305,92.432391,21.12,5.45,7.29,122.75,2.37,0.91,470.34,1012.75
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2024-09-22,24.689305,92.432391,21.11,5.48,6.75,120.28,2.37,0.94,463.92,1020.97
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2024-10-22,24.689305,92.432391,21.51,5.56,7.04,120.66,2.28,0.98,457.48,1002.26
3804,SON BEEL WATER AT KARIMGANJ,LAKE,ASSAM,2024-11-21,24.689305,92.432391,22.75,5.44,6.79,121.06,2.48,0.94,462.97,1062.12
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-01-01,26.17884,91.752905,24.36,0.67,7.37,421.34,20.54,3.12,3304.26,4637.82
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-01-31,26.17884,91.752905,24.35,0.68,7.57,424.22,19.62,2.99,3307.37,4751.41
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-03-02,26.17884,91.752905,23.55,0.69,7.47,392.08,19.4,3.31,3329.0,4961.04
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-04-01,26.17884,91.752905,24.69,0.73,7.42,391.75,19.82,3.09,3282.89,4588.83
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-05-01,26.17884,91.752905,24.0,0.72,7.51,417.36,19.36,3.29,3122.3,4672.54
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-05-31,26.17884,91.752905,24.62,0.71,7.27,410.07,20.13,3.11,3173.5,4655.07
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-06-30,26.17884,91.752905,23.69,0.68,7.46,412.42,21.14,3.19,3292.8,4909.9
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-07-30,26.17884,91.752905,25.14,0.73,7.59,402.33,20.09,3.15,3197.19,4584.22
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-08-29,26.17884,91.752905,25.04,0.67,7.09,422.21,19.78,3.18,3244.04,4731.29
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-09-28,26.17884,91.752905,23.52,0.71,7.45,422.19,19.72,3.29,3174.69,4643.92
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-10-28,26.17884,91.752905,24.38,0.67,7.01,408.33,20.03,3.12,3145.11,4899.3
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-11-27,26.17884,91.752905,25.53,0.73,7.28,421.53,19.29,3.05,3228.47,4901.54
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2023-12-27,26.17884,91.752905,24.61,0.69,7.42,385.01,20.93,3.09,3334.03,4537.36
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2024-01-26,26.17884,91.752905,24.06,0.71,7.33,391.62,20.9,3.15,3210.62,4801.01
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2024-02-25,26.17884,91.752905,25.59,0.67,7.57,390.06,20.78,3.29,3071.1,4554.09
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2024-03-26,26.17884,91.752905,24.9,0.72,7.03,423.76,20.31,3.01,3125.06,4782.71
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2024-04-25,26.17884,91.752905,25.69,0.69,7.15,411.98,19.35,3.23,3153.59,4925.7
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2024-05-25,26.17884,91.752905,24.87,0.72,7.57,414.08,19.28,3.1,3260.27,4883.54
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2024-06-24,26.17884,91.752905,23.62,0.67,7.02,390.08,21.05,3.02,3110.48,4786.84
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2024-07-24,26.17884,91.752905,23.81,0.69,6.9,398.48,19.99,3.01,3246.5,4912.33
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2024-08-23,26.17884,91.752905,25.5,0.73,6.95,394.29,20.79,3.23,3218.65,4640.6
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2024-09-22,26.17884,91.752905,25.48,0.7,6.89,408.81,20.36,3.27,3210.47,4727.42
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2024-10-22,26.17884,91.752905,23.53,0.67,7.25,417.69,21.09,3.21,3091.96,4534.72
3819,"SORU SOLA BEEL, PALTAN BAZAR, GUWAHATI",LAKE,ASSAM,2024-11-21,26.17884,91.752905,24.35,0.68,7.5,402.11,20.02,3.27,3097.27,4753.65
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-01-01,24.808267,92.916244,20.29,4.99,7.25,111.54,2.38,0.9,605.27,1090.71
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-01-31,24.808267,92.916244,20.6,5.09,6.74,106.61,2.4,0.89,591.77,1075.01
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-03-02,24.808267,92.916244,21.97,4.82,6.71,111.89,2.39,0.88,596.05,1096.33
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-04-01,24.808267,92.916244,20.81,4.88,6.93,104.41,2.44,0.88,606.98,1131.79
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-05-01,24.808267,92.916244,21.53,4.66,6.85,105.26,2.41,0.93,615.59,1086.14
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-05-31,24.808267,92.916244,21.69,4.76,7.18,108.68,2.34,0.89,597.41,1070.13
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-06-30,24.808267,92.916244,21.07,4.85,6.73,106.7,2.54,0.91,618.94,1137.0
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-07-30,24.808267,92.916244,21.56,5.09,6.81,111.09,2.55,0.94,600.31,1057.6
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-08-29,24.808267,92.916244,20.06,4.79,7.07,105.22,2.45,0.9,648.75,1127.41
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-09-28,24.808267,92.916244,20.77,4.63,7.34,109.56,2.54,0.94,592.0,1061.22
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-10-28,24.808267,92.916244,20.13,4.87,7.09,103.24,2.44,0.87,590.79,1147.88
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-11-27,24.808267,92.916244,20.7,4.74,6.77,110.33,2.44,0.88,615.29,1102.5
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2023-12-27,24.808267,92.916244,20.5,4.63,6.88,112.44,2.56,0.94,609.91,1147.98
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2024-01-26,24.808267,92.916244,20.92,4.93,7.01,104.86,2.37,0.93,640.19,1074.39
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2024-02-25,24.808267,92.916244,20.59,5.04,7.0,108.07,2.52,0.89,603.69,1078.19
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2024-03-26,24.808267,92.916244,22.0,4.82,7.33,103.16,2.36,0.88,616.86,1135.31
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2024-04-25,24.808267,92.916244,19.96,5.09,6.89,102.85,2.43,0.92,605.03,1120.1
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2024-05-25,24.808267,92.916244,21.7,4.76,7.15,108.89,2.57,0.88,645.84,1052.0
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2024-06-24,24.808267,92.916244,21.82,5.07,7.06,102.92,2.51,0.88,620.63,1132.86
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2024-07-24,24.808267,92.916244,20.65,4.96,7.28,104.12,2.38,0.89,638.63,1054.38
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2024-08-23,24.808267,92.916244,20.12,4.63,6.81,104.18,2.34,0.94,650.53,1062.97
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2024-09-22,24.808267,92.916244,21.9,4.72,7.05,105.09,2.56,0.87,608.87,1143.55
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2024-10-22,24.808267,92.916244,20.08,4.74,7.33,105.93,2.47,0.86,631.09,1106.64
2225,"BASKANDI POND INSIDE THE BASKANDI MADRASA, BASKANDI, ASSAM",POND,ASSAM,2024-11-21,24.808267,92.916244,21.0,4.68,6.75,108.47,2.43,0.91,609.5,1071.8
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-01-01,26.331139,92.68575,23.87,6.16,7.5,95.39,2.17,1.35,325.23,954.11
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-01-31,26.331139,92.68575,25.64,6.1,7.2,93.76,2.32,1.32,339.85,971.82
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-03-02,26.331139,92.68575,24.85,6.33,7.14,101.05,2.25,1.31,330.68,933.47
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-04-01,26.331139,92.68575,25.38,6.33,7.27,99.3,2.27,1.37,341.12,960.36
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-05-01,26.331139,92.68575,25.41,6.26,7.38,93.52,2.3,1.37,335.36,964.84
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-05-31,26.331139,92.68575,25.44,6.27,7.46,98.19,2.31,1.37,320.53,929.43
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-06-30,26.331139,92.68575,25.85,6.46,7.44,94.3,2.19,1.31,336.23,984.15
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-07-30,26.331139,92.68575,24.48,6.22,7.49,92.56,2.17,1.4,332.16,963.49
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-08-29,26.331139,92.68575,24.14,6.44,7.61,95.25,2.21,1.37,321.7,980.1
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-09-28,26.331139,92.68575,24.68,6.34,7.24,92.34,2.22,1.33,332.52,952.52
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-10-28,26.331139,92.68575,25.65,6.26,7.49,97.16,2.17,1.36,345.24,983.42
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-11-27,26.331139,92.68575,24.37,6.26,7.0,92.0,2.22,1.39,337.69,919.57
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2023-12-27,26.331139,92.68575,26.14,6.17,6.91,100.07,2.29,1.41,338.12,993.08
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2024-01-26,26.331139,92.68575,25.03,6.55,7.37,100.84,2.32,1.32,337.36,997.54
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2024-02-25,26.331139,92.68575,24.81,6.38,7.38,95.98,2.33,1.33,342.03,957.35
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2024-03-26,26.331139,92.68575,24.7,6.15,7.13,92.21,2.25,1.34,345.68,924.64
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2024-04-25,26.331139,92.68575,24.01,6.18,7.54,96.17,2.22,1.36,329.55,1011.67
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2024-05-25,26.331139,92.68575,25.29,6.17,7.51,101.29,2.29,1.35,334.31,975.8
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2024-06-24,26.331139,92.68575,24.2,6.4,7.17,100.96,2.21,1.31,322.21,988.43
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2024-07-24,26.331139,92.68575,25.03,6.39,7.05,101.19,2.27,1.3,339.23,958.2
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2024-08-23,26.331139,92.68575,24.23,6.14,6.97,95.49,2.33,1.34,335.66,981.53
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2024-09-22,26.331139,92.68575,24.57,6.57,7.56,99.58,2.3,1.28,328.55,999.64
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2024-10-22,26.331139,92.68575,25.76,6.06,7.34,92.82,2.14,1.41,314.78,991.5
2214,"BATODRAWA SATRA POND, NAGAON, ASSAM",POND,ASSAM,2024-11-21,26.331139,92.68575,25.7,6.61,6.95,99.16,2.18,1.38,319.82,986.31
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-01-01,26.244314,91.525994,28.1,8.86,7.23,212.39,2.28,1.18,526.02,1405.63
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-01-31,26.244314,91.525994,28.28,8.75,7.31,221.21,2.21,1.19,524.53,1381.61
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-03-02,26.244314,91.525994,26.46,8.62,7.23,223.22,2.29,1.11,503.34,1380.51
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-04-01,26.244314,91.525994,28.62,8.11,6.78,212.21,2.18,1.13,512.53,1368.36
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-05-01,26.244314,91.525994,27.12,7.86,7.03,206.16,2.3,1.08,482.48,1366.06
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-05-31,26.244314,91.525994,27.25,8.1,7.02,207.35,2.14,1.1,491.94,1350.08
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-06-30,26.244314,91.525994,27.16,8.09,7.14,206.29,2.14,1.15,513.1,1225.19
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-07-30,26.244314,91.525994,26.14,8.32,6.71,196.13,2.06,1.13,483.83,1275.53
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-08-29,26.244314,91.525994,27.07,7.77,6.78,212.67,2.21,1.03,475.54,1316.55
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-09-28,26.244314,91.525994,25.22,7.47,6.46,207.16,2.08,1.1,454.53,1200.95
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-10-28,26.244314,91.525994,25.18,7.96,6.52,204.21,2.07,1.08,459.98,1284.46
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-11-27,26.244314,91.525994,25.47,7.53,6.54,208.88,2.03,1.03,465.16,1193.36
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2023-12-27,26.244314,91.525994,25.77,7.79,6.43,188.35,2.02,1.08,439.37,1278.08
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2024-01-26,26.244314,91.525994,25.94,7.42,6.57,201.25,2.08,0.98,450.6,1183.96
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2024-02-25,26.244314,91.525994,24.94,7.41,6.28,182.79,2.04,1.03,456.87,1252.46
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2024-03-26,26.244314,91.525994,25.89,7.33,6.18,190.24,1.97,1.0,425.32,1208.57
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2024-04-25,26.244314,91.525994,24.71,7.75,6.27,187.36,1.88,0.94,468.31,1193.01
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2024-05-25,26.244314,91.525994,22.87,7.53,6.44,193.77,2.06,0.98,450.83,1202.12
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2024-06-24,26.244314,91.525994,23.6,6.93,6.15,183.78,1.9,0.94,448.76,1152.03
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2024-07-24,26.244314,91.525994,23.53,7.4,5.94,179.39,2.04,0.92,455.24,1093.45
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2024-08-23,26.244314,91.525994,22.38,7.15,5.92,186.23,1.89,0.95,448.66,1134.54
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2024-09-22,26.244314,91.525994,24.38,7.03,6.27,186.32,1.98,0.97,421.92,1176.27
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2024-10-22,26.244314,91.525994,22.68,6.82,6.32,187.2,1.91,0.9,441.71,1088.96
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,2024-11-21,26.244314,91.525994,23.66,7.19,6.21,165.89,1.9,0.98,438.06,1139.8
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-01-01,26.98035,94.634636,26.64,6.29,7.3,106.96,2.36,0.91,334.73,784.12
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-01-31,26.98035,94.634636,27.2,6.73,6.99,101.05,2.27,0.96,337.4,828.09
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-03-02,26.98035,94.634636,27.93,6.64,7.47,99.8,2.32,0.97,345.08,783.75
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-04-01,26.98035,94.634636,26.08,6.35,6.9,100.11,2.32,0.98,321.59,795.03
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-05-01,26.98035,94.634636,26.37,6.45,7.04,102.68,2.29,0.93,319.84,812.97
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-05-31,26.98035,94.634636,27.29,6.57,6.83,104.06,2.27,0.95,334.41,805.94
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-06-30,26.98035,94.634636,27.46,6.56,6.93,101.31,2.38,0.92,340.9,786.13
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-07-30,26.98035,94.634636,28.09,6.76,7.0,106.62,2.27,0.98,344.71,841.41
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-08-29,26.98035,94.634636,28.14,6.57,7.36,102.46,2.39,0.94,334.56,824.75
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-09-28,26.98035,94.634636,27.21,6.71,7.04,103.25,2.44,0.99,345.58,788.28
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-10-28,26.98035,94.634636,26.76,6.25,6.9,100.73,2.46,0.91,336.79,796.93
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-11-27,26.98035,94.634636,27.7,6.51,7.48,100.06,2.35,0.97,328.32,844.02
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2023-12-27,26.98035,94.634636,26.22,6.32,7.06,103.35,2.31,0.91,334.52,834.74
2208,"BORPUKHURI, NAZIRA, ASSAM",POND,ASSAM,2024-01-26,26.98035,94.634636,25.99,6.36,7.23,102.08,2.33,0.96,331.39,832.13
